"ward","type","location","year","est_cost","temp_id","intersection_1","intersection_2"
16,"Sidewalk Menu","S THROOP ST & W GARFIELD BV (5500 S) & W 56 ST (5600 S)",2011,39358,526,"5500 S THROOP ST","5600 S THROOP ST"
16,"Sidewalk Menu","S SEELEY AVE & W 49 ST (4900 S) & W 50 ST (5000 S)",2011,40403,527,"4900 S SEELEY AVE","5000 S SEELEY AVE"
16,"Sidewalk Menu","S RICHMOND ST & W 59 ST (5900 S) & W 60 ST (6000 S)",2011,17824,528,"5900 S RICHMOND ST","6000 S RICHMOND ST"
16,"Sidewalk Menu","S MOZART ST & W 56 ST (5600 S) & W 57 ST (5700 S)",2011,21356,529,"5600 S MOZART ST","5700 S MOZART ST"
16,"Street Resurface Menu","S WINCHESTER AVE & W 53 ST (5300 S) & W 54 ST (5400 S)",2011,44459,530,"5300 S WINCHESTER AVE","5400 S WINCHESTER AVE"
16,"Street Resurface Menu","S MOZART ST & W 58 ST (5800 S) & W 59 ST (5900 S)",2011,69720,531,"5800 S MOZART ST","5900 S MOZART ST"
16,"Street Resurface Menu","S SEELEY AVE & W 54 ST (5400 S) & W GARFIELD BV (5500 S)",2011,46133,532,"5400 S SEELEY AVE","5500 S SEELEY AVE"
16,"Street Resurface Menu","S WASHTENAW AVE & W 58 ST (5800 S) & W 59 ST (5900 S)",2011,67736,533,"5800 S WASHTENAW AVE","5900 S WASHTENAW AVE"
16,"Street Resurface Menu","W 50TH PL & S HOYNE AV (2100 W) & S LEAVITT ST (2156 W)",2011,31836,534,"2100 W 50TH PL","2156 W 50TH PL"
16,"Street Resurface Menu","W 58TH ST & S LOOMIS BV (1400 W) & S ADA ST (1324 W)",2011,18481,535,"1400 W 58TH ST","1324 W 58TH ST"
16,"Street Resurface Menu","S MAY ST & W 52 ST (5200 S) & W 53 ST (5300 S)",2011,46156,536,"5200 S MAY ST","5300 S MAY ST"
16,"Street Resurface Menu","W 62ND ST & S MAY ST (1132 W) & S RACINE AV (1200 W)",2011,54738,537,"1132 W 62ND ST","1200 W 62ND ST"
16,"Street Resurface Menu","S SANGAMON ST & W 59 ST (5900 S) & W 60 ST (6000 S)",2011,46365,538,"5900 S SANGAMON ST","6000 S SANGAMON ST"
16,"Street Resurface Menu","W 58TH ST & S ELIZABETH ST (1232 W) & S RACINE AV (1200 W)",2011,34108,539,"1232 W 58TH ST","1200 W 58TH ST"
16,"Street Resurface Menu","S OAKLEY AVE & W 51 ST (5100 S) & W 51 PL (5132 S)",2011,10363,540,"5100 S OAKLEY AVE","5132 S OAKLEY AVE"
16,"Street Speed Hump Menu","S MAY ST & W 59 ST (5900 S) & W 60 ST (6000 S)",2011,3700,541,"5900 S MAY ST","6000 S MAY ST"
16,"Street Speed Hump Menu","S PEORIA ST & W 56 ST (5600 S) & W 57 ST (5700 S)",2011,3700,542,"5600 S PEORIA ST","5700 S PEORIA ST"
16,"Street Speed Hump Menu","S WINCHESTER AVE & W 50 ST (5000 S) & W 51 ST (5100 S)",2011,3700,543,"5000 S WINCHESTER AVE","5100 S WINCHESTER AVE"
16,"Street Speed Hump Menu","S BISHOP ST & W 53 ST (5300 S) & W 54 ST (5400 S)",2011,3700,544,"5300 S BISHOP ST","5400 S BISHOP ST"
16,"Street Speed Hump Menu","S CARPENTER ST & W 60 ST (6000 S) & W 61 ST (6100 S)",2011,3700,545,"6000 S CARPENTER ST","6100 S CARPENTER ST"
16,"Street Speed Hump Menu","S TROY ST & W 60 ST (6000 S) & W 61 ST (6100 S)",2011,3700,546,"6000 S TROY ST","6100 S TROY ST"
16,"Street Speed Hump Menu","S WOLCOTT AVE & W 53 ST (5300 S) & W 54 ST (5400 S)",2011,3700,547,"5300 S WOLCOTT AVE","5400 S WOLCOTT AVE"
16,"Street Speed Hump Menu","S THROOP ST & W 59 ST (5900 S) & W 60 ST (6000 S)",2011,3700,548,"5900 S THROOP ST","6000 S THROOP ST"
16,"Street Speed Hump Menu","S LAFLIN ST & W 53 ST (5300 S) & W 54 ST (5400 S)",2011,3700,549,"5300 S LAFLIN ST","5400 S LAFLIN ST"
16,"Street Speed Hump Menu","S THROOP ST & W GARFIELD BV (5500 S) & W 56 ST (5600 S)",2011,3700,550,"5500 S THROOP ST","5600 S THROOP ST"
16,"Street Speed Hump Menu","S ARTESIAN AVE & W 57 ST (5700 S) & W 58 ST (5800 S)",2011,3700,551,"5700 S ARTESIAN AVE","5800 S ARTESIAN AVE"
16,"Street Speed Hump Menu","S BISHOP ST & W 61 ST (6100 S) & W 62 ST (6200 S)",2011,3700,552,"6100 S BISHOP ST","6200 S BISHOP ST"
16,"Street Speed Hump Menu","S MAY ST & W 62 ST (6200 S) & W 63 ST (6300 S)",2011,3700,553,"6200 S MAY ST","6300 S MAY ST"
16,"Street Speed Hump Menu","S ABERDEEN ST & W 60 ST (6000 S) & W 61 ST (6100 S)",2011,3700,554,"6000 S ABERDEEN ST","6100 S ABERDEEN ST"
16,"Street Speed Hump Menu","S ALBANY AVE & W 60 ST (6000 S) & W 61 ST (6100 S)",2011,3700,555,"6000 S ALBANY AVE","6100 S ALBANY AVE"
16,"Street Speed Hump Menu","S MAY ST & W 64 ST (6400 S) & W 65 ST (6500 S)",2011,3700,556,"6400 S MAY ST","6500 S MAY ST"
16,"Street Speed Hump Menu","S ABERDEEN ST & W 52 ST (5200 S) & W 53 ST (5300 S)",2011,3700,557,"5200 S ABERDEEN ST","5300 S ABERDEEN ST"
16,"Street Speed Hump Menu","S CARPENTER ST & W 59 ST (5900 S) & W 60 ST (6000 S)",2011,3700,558,"5900 S CARPENTER ST","6000 S CARPENTER ST"
16,"Street Speed Hump Menu","S HERMITAGE AVE & W 52 ST (5200 S) & W 53 ST (5300 S)",2011,3700,559,"5200 S HERMITAGE AVE","5300 S HERMITAGE AVE"
17,"POD Camera","78 th & Aberdeen, 72 nd & Winchester",2008,48000,560,"78 th & Aberdeen, 72 nd","78 th & Winchester"
17,"Pole Painting","W 69TH ST & S GREEN ST (832 W) & S ASHLAND AV (1600 W)",2011,29950,561,"832 W 69TH ST","1600 W 69TH ST"
17,"Street Lighting","S UNION AVE & W 73 ST (7300 S) & W 74 ST (7400 S)",2011,1600,562,"7300 S UNION AVE","7400 S UNION AVE"
17,"Street Lighting","S PAULINA ST & W 70 ST (7000 S) & W 72 ST (7200 S)",2011,136500,563,"7000 S PAULINA ST","7200 S PAULINA ST"
17,"Curb/Gutter Menu","W 78TH ST & S MORGAN ST (1000 W) & S CARPENTER ST (1032 W)",2011,1263,564,"1000 W 78TH ST","1032 W 78TH ST"
17,"Curb/Gutter Menu","S WINCHESTER AVE & W 71 ST (7100 S) & W 72 ST (7200 S)",2011,21118,565,"7100 S WINCHESTER AVE","7200 S WINCHESTER AVE"
17,"Curb/Gutter Menu","S HARVARD AVE & W 74 ST (7400 S) & W 75 ST (7500 S)",2011,11628,566,"7400 S HARVARD AVE","7500 S HARVARD AVE"
17,"Sidewalk Menu","S CARPENTER ST & W 78 ST (7800 S) & W 79 ST (7900 S)",2011,29124,567,"7800 S CARPENTER ST","7900 S CARPENTER ST"
17,"Sidewalk Menu","W 73RD ST & S ADA ST (1316 W) & S ASHLAND AV (1600 W)",2011,75904,568,"1316 W 73RD ST","1600 W 73RD ST"
17,"Sidewalk Menu","W 72ND ST & S WOOD ST (1800 W) & S WOLCOTT AV (1900 W)",2011,56017,569,"1800 W 72ND ST","1900 W 72ND ST"
17,"Sidewalk Menu","W 75TH ST & S PEORIA ST (900 W) & S MORGAN ST (1000 W)",2011,32201,570,"900 W 75TH ST","1000 W 75TH ST"
17,"Sidewalk Menu","S STEWART AVE & W 72 ST (7201 S) & W 73 ST (7300 S)",2011,44120,571,"7201 S STEWART AVE","7300 S STEWART AVE"
17,"Street Resurface Menu","S JUSTINE ST & W 65 ST (6500 S) & W 66 ST (6600 S)",2011,71479,572,"6500 S JUSTINE ST","6600 S JUSTINE ST"
17,"Street Resurface Menu","W 70TH ST & S THROOP ST (1300 W) & S LOOMIS BV (1400 W)",2011,100939,573,"1300 W 70TH ST","1400 W 70TH ST"
17,"Street Resurface Menu","W 71ST PL & S ADA ST (1316 W) & S LOOMIS BV (1400 W)",2011,49837,574,"1316 W 71ST PL","1400 W 71ST PL"
17,"Street Resurface Menu","S HONORE ST & W 72 ST (7200 S) & W 73 ST (7300 S)",2011,69215,575,"7200 S HONORE ST","7300 S HONORE ST"
17,"Street Resurface Menu","W 77TH ST & S PEORIA ST (900 W) & S MORGAN ST (1000 W)",2011,59697,576,"900 W 77TH ST","1000 W 77TH ST"
17,"Street Resurface Menu","W 77TH ST & S MORGAN ST (1000 W) & S ABERDEEN ST (1100 W)",2011,68096,577,"1000 W 77TH ST","1100 W 77TH ST"
17,"Street Resurface Menu","S JUSTINE ST & W 64 ST (6400 S) & W 65 ST (6500 S)",2011,71362,578,"6400 S JUSTINE ST","6500 S JUSTINE ST"
17,"Street Resurface Menu","W 77TH ST & S ABERDEEN ST (1100 W) & S RACINE AV (1200 W)",2011,81519,579,"1100 W 77TH ST","1200 W 77TH ST"
17,"Street Resurface Menu(1-5)","S PEORIA ST & W 79 ST (7900 S) & W 80 ST (8000 S)",2011,32171,580,"7900 S PEORIA ST","8000 S PEORIA ST"
17,"Street Resurface Menu(1-5)","S CARPENTER ST & W 78 ST (7800 S) & W 79 ST (7900 S)",2011,37832,581,"7800 S CARPENTER ST","7900 S CARPENTER ST"
17,"Street Resurface Menu(1-5)","W 71ST PL & S RACINE AV (1200 W) & S ADA ST (1316 W)",2011,54077,582,"1200 W 71ST PL","1316 W 71ST PL"
17,"Street Resurface Menu(1-5)","S MAY ST & W MARQUETTE RD (6700 S) & W 68 ST (6800 S)",2011,40604,583,"6700 S MAY ST","6800 S MAY ST"
17,"Street Resurface Menu(1-5)","S ABERDEEN ST & W 70 ST (7000 S) & W 71 ST (7100 S)",2011,38509,584,"7000 S ABERDEEN ST","7100 S ABERDEEN ST"
17,"Street Speed Hump Menu","W 72ND ST & S RACINE AV (1200 W) & S ADA ST (1316 W)",2011,3700,585,"1200 W 72ND ST","1316 W 72ND ST"
17,"Street Speed Hump Menu","S GREEN ST & W 79 ST (7900 S) & W 80 ST (8000 S)",2011,3700,586,"7900 S GREEN ST","8000 S GREEN ST"
17,"Street Speed Hump Menu","S PERRY AVE & W 80 ST (8000 S) & W 81 ST (8100 S)",2011,3700,587,"8000 S PERRY AVE","8100 S PERRY AVE"
17,"Street Speed Hump Menu","W 80TH ST & S STEWART AV (400 W) & S VINCENNES AV (419 W)",2011,1850,588,"400 W 80TH ST","419 W 80TH ST"
17,"Street Speed Hump Menu","S PEORIA ST & W 77 ST (7700 S) & W 78 ST (7800 S)",2011,3700,589,"7700 S PEORIA ST","7800 S PEORIA ST"
17,"Street Speed Hump Menu","S CLAREMONT AVE & W 68 ST (6800 S) & W 69 ST (6900 S)",2011,3700,590,"6800 S CLAREMONT AVE","6900 S CLAREMONT AVE"
17,"Street Speed Hump Menu","S HERMITAGE AVE & W 78 ST (7800 S) & W 79 ST (7900 S)",2011,3700,591,"7800 S HERMITAGE AVE","7900 S HERMITAGE AVE"
17,"Street Speed Hump Menu","S SANGAMON ST & W 66 ST (6600 S) & W MARQUETTE RD (6700 S)",2011,3700,592,"6600 S SANGAMON ST","6700 S SANGAMON ST"
17,"Street Speed Hump Menu","S BISHOP ST & W 68 ST (6800 S) & W 69 ST (6900 S)",2011,3700,593,"6800 S BISHOP ST","6900 S BISHOP ST"
17,"Street Speed Hump Menu","S JUSTINE ST & W 65 ST (6500 S) & W MARQUETTE RD (6700 S)",2011,7400,594,"6500 S JUSTINE ST","6700 S JUSTINE ST"
17,"Street Speed Hump Menu","W 72ND ST & S ASHLAND AV (1600 W) & S WOLCOTT AV (1900 W)",2011,11100,595,"1600 W 72ND ST","1900 W 72ND ST"
17,"Street Speed Hump Menu","S WINCHESTER AVE & W 71 ST (7100 S) & W 73 ST (7300 S)",2011,7400,596,"7100 S WINCHESTER AVE","7300 S WINCHESTER AVE"
17,"Street Speed Hump Menu","S HONORE ST & W 70 ST (7000 S) & W 71 ST (7100 S)",2011,3700,597,"7000 S HONORE ST","7100 S HONORE ST"
17,"Street Speed Hump Menu","S ARTESIAN AVE & W 70 ST (7000 S) & W 71 ST (7100 S)",2011,3700,598,"7000 S ARTESIAN AVE","7100 S ARTESIAN AVE"
18,"Miscellaneous-CDOT","Street Sign at 87 th & Damen & North Beverly Civic Assoc.",2006,4000,599,"Street Sign at 87 th & Damen","Street Sign at 87 th & North Beverly Civic Assoc."
18,"Pole Painting","S DAMEN AVE & W 76 ST (7600 S) & W 87 ST (8700 S)",2011,38800,600,"7600 S DAMEN AVE","8700 S DAMEN AVE"
18,"Alley Apron Menu","S SEELEY AVE & W 78 ST (7800 S) & W 79 ST (7900 S)",2011,14994,601,"7800 S SEELEY AVE","7900 S SEELEY AVE"
18,"Alley Apron Menu","S KOMENSKY AVE & W 86 ST (8600 S) & W 87 ST (8700 S)",2011,18763,602,"8600 S KOMENSKY AVE","8700 S KOMENSKY AVE"
18,"Alley Apron Menu","S KARLOV AVE & W 86 ST (8600 S) & W 87 ST (8700 S)",2011,9684,603,"8600 S KARLOV AVE","8700 S KARLOV AVE"
18,"Curb/Gutter Menu","W 78TH ST & S ST LOUIS AV (3500 W) & S CENTRAL PARK AV (3600 W)",2011,7161,604,"3500 W 78TH ST","3600 W 78TH ST"
18,"Curb/Gutter Menu","S ARTESIAN AVE & W 80 ST (8000 S) & W 81 ST (8100 S)",2011,72886,605,"8000 S ARTESIAN AVE","8100 S ARTESIAN AVE"
18,"Curb/Gutter Menu","S ROCKWELL ST & W 84 ST (8400 S) & W 85 ST (8500 S)",2011,19631,606,"8400 S ROCKWELL ST","8500 S ROCKWELL ST"
18,"Sidewalk Menu","S WASHTENAW AVE & W 81 ST (8100 S) & W 82 ST (8200 S)",2011,29962,607,"8100 S WASHTENAW AVE","8200 S WASHTENAW AVE"
18,"Sidewalk Menu","S SACRAMENTO AVE & W 80 ST (8000 S) & W 81 ST (8100 S)",2011,37624,608,"8000 S SACRAMENTO AVE","8100 S SACRAMENTO AVE"
18,"Sidewalk Menu","S SEELEY AVE & W 76 ST (7600 S) & W 77 ST (7700 S)",2011,2630,609,"7600 S SEELEY AVE","7700 S SEELEY AVE"
18,"Sidewalk Menu","S WESTERN AVE & W 74 ST (7400 S) & W 75 ST (7458 S)",2011,22497,610,"7400 S WESTERN AVE","7458 S WESTERN AVE"
18,"Sidewalk Menu","S CAMPBELL AVE & W 82 PL (8216 S) & W 83 ST (8300 S)",2011,28131,611,"8216 S CAMPBELL AVE","8300 S CAMPBELL AVE"
18,"Sidewalk Menu","S WHIPPLE ST & W 79 ST (7900 S) & W 80 ST (8000 S)",2011,37536,612,"7900 S WHIPPLE ST","8000 S WHIPPLE ST"
18,"Sidewalk Menu","S SPAULDING AVE & W 84 ST (8400 S) & W 84 PL (8432 S)",2011,38223,613,"8400 S SPAULDING AVE","8432 S SPAULDING AVE"
18,"Sidewalk Menu","S TALMAN AVE & W 81 PL (8132 S) & W 81 ST (8100 S)",2011,23476,614,"8132 S TALMAN AVE","8100 S TALMAN AVE"
18,"Sidewalk Menu","S HAMLIN AVE & W 86 ST (8600 S) & W 86 PL (8632 S)",2011,60830,615,"8600 S HAMLIN AVE","8632 S HAMLIN AVE"
18,"Sidewalk Menu","W 83RD ST & S DAMEN AV (2000 W) & S HOYNE AV (2100 W)",2011,4818,616,"2000 W 83RD ST","2100 W 83RD ST"
18,"Sidewalk Menu","S MOZART ST & W 72 ST (7200 S) & W 73 ST (7300 S)",2011,32909,617,"7200 S MOZART ST","7300 S MOZART ST"
18,"Sidewalk Menu","S FRANCISCO AVE & W 80 ST (8000 S) & W 81 ST (8100 S)",2011,19441,618,"8000 S FRANCISCO AVE","8100 S FRANCISCO AVE"
18,"Street Resurface Menu","S KENTON AVE & W 85 ST (8500 S) & W 86 ST (8600 S)",2011,60933,619,"8500 S KENTON AVE","8600 S KENTON AVE"
18,"Street Resurface Menu","S TALMAN AVE & W 81 ST (8100 S) & W 82 ST (8200 S)",2011,67945,620,"8100 S TALMAN AVE","8200 S TALMAN AVE"
18,"Street Resurface Menu","S HOMAN AVE & W 83 ST (8300 S) & W 83 PL (8332 S)",2011,40885,621,"8300 S HOMAN AVE","8332 S HOMAN AVE"
18,"Street Resurface Menu","S TALMAN AVE & W 82 PL (8228 S) & W 83 ST (8300 S)",2011,45409,622,"8228 S TALMAN AVE","8300 S TALMAN AVE"
18,"Street Resurface Menu","W 81ST ST & S WHIPPLE ST (3032 W) & S ALBANY AV (3100 W)",2011,49286,623,"3032 W 81ST ST","3100 W 81ST ST"
18,"Street Resurface Menu","S FAIRFIELD AVE & W 80 ST (8000 S) & W 81 ST (8100 S)",2011,63783,624,"8000 S FAIRFIELD AVE","8100 S FAIRFIELD AVE"
18,"Street Resurface Menu","S TALMAN AVE & W 82 ST (8200 S) & W 82 PL (8228 S)",2011,32852,625,"8200 S TALMAN AVE","8228 S TALMAN AVE"
18,"Street Resurface Menu","W 81ST ST & S CALIFORNIA AV (2800 W) & S MOZART ST (2832 W)",2011,36835,626,"2800 W 81ST ST","2832 W 81ST ST"
18,"Street Resurface Menu(1-5)","S FAIRFIELD AVE & W 81 ST (8100 S) & W 82 ST (8200 S)",2011,39114,627,"8100 S FAIRFIELD AVE","8200 S FAIRFIELD AVE"
18,"Street Resurface Menu(1-5)","W 85TH ST & S SPRINGFIELD AV (3900 W) & S PULASKI RD (4000 W)",2011,35313,628,"3900 W 85TH ST","4000 W 85TH ST"
18,"Street Resurface Menu(1-5)","S SEELEY AVE & W 76 ST (7600 S) & W 77 ST (7700 S)",2011,39043,629,"7600 S SEELEY AVE","7700 S SEELEY AVE"
18,"Street Resurface Menu(1-5)","S HAMILTON AVE & W 75 PL (7522 S) & W 76 ST (7600 S)",2011,40416,630,"7522 S HAMILTON AVE","7600 S HAMILTON AVE"
18,"Street Resurface Menu(1-5)","S MAPLEWOOD AVE & W 70 ST (7000 S) & W 71 ST (7100 S)",2011,40410,631,"7000 S MAPLEWOOD AVE","7100 S MAPLEWOOD AVE"
18,"Street Speed Hump Menu","S HOMAN AVE & W 83 ST (8300 S) & W 83 PL (8332 S)",2011,1850,632,"8300 S HOMAN AVE","8332 S HOMAN AVE"
18,"Street Speed Hump Menu","S SPRINGFIELD AVE & W 81 ST (8100 S) & W 81 PL (8132 S)",2011,1850,633,"8100 S SPRINGFIELD AVE","8132 S SPRINGFIELD AVE"
18,"Street Speed Hump Menu","W 81ST ST & S CALIFORNIA AV (2800 W) & S MOZART ST (2832 W)",2011,1850,634,"2800 W 81ST ST","2832 W 81ST ST"
19,"Miscellaneous-CDOT","S KEDZIE AVE & W 105TH ST & W 107TH ST",2006,211000,635,"S KEDZIE AVE & W 105TH ST","S KEDZIE AVE & W 107TH ST"
19,"Street Lighting","S WINCHESTER AVE & W 91 ST (9134 S) & W 92 ST (9200 S)",2011,1400,636,"9134 S WINCHESTER AVE","9200 S WINCHESTER AVE"
19,"Street Lighting","W 91ST ST & S WINCHESTER AV (1932 W) & S DAMEN AV (2010 W)",2011,1400,637,"1932 W 91ST ST","2010 W 91ST ST"
19,"Street Lighting","S LONGWOOD DR & W 87 ST (8700 S) & W HOPKINS PL (8887 S)",2011,4800,638,"8700 S LONGWOOD DR","8887 S LONGWOOD DR"
19,"Street Lighting","S LEAVITT ST & W 89 ST (8900 S) & W 90 ST (9000 S)",2011,2100,639,"8900 S LEAVITT ST","9000 S LEAVITT ST"
19,"Street Lighting","S PLEASANT AVE & S HAMILTON AV (8858 S) & W 90 ST (9000 S)",2011,1400,640,"9000 S PLEASANT AVE","8858 S PLEASANT AVE"
19,"Curb/Gutter Menu","S CAMPBELL AVE & W 103 ST (10300 S) & W 104 ST (10400 S)",2011,1644,641,"10300 S CAMPBELL AVE","10400 S CAMPBELL AVE"
19,"Curb/Gutter Menu","W 104TH ST & S CHARLES ST (1408 W) & S CHURCH ST (1500 W)",2011,6622,642,"1408 W 104TH ST","1500 W 104TH ST"
19,"Curb/Gutter Menu","W 104TH ST & S CAMPBELL AV (2500 W) & S MAPLEWOOD AV (2530 W)",2011,3812,643,"2500 W 104TH ST","2530 W 104TH ST"
19,"Street Resurface Menu","S SACRAMENTO AVE & W 108 ST (10800 S) & W 109 ST (10900 S)",2011,27810,644,"10800 S SACRAMENTO AVE","10900 S SACRAMENTO AVE"
19,"Street Resurface Menu","S MAPLEWOOD AVE & W 103 ST (10300 S) & W 104 ST (10400 S)",2011,55649,645,"10300 S MAPLEWOOD AVE","10400 S MAPLEWOOD AVE"
19,"Street Resurface Menu","W 109TH ST & S BELL AV (2178 W) & S OAKLEY AV (2278 W)",2011,85011,646,"2178 W 109TH ST","2278 W 109TH ST"
19,"Street Resurface Menu","W 104TH PL & S PROSPECT AV (1560 W) & S WOOD ST (1800 W)",2011,74634,647,"1560 W 104TH PL","1800 W 104TH PL"
19,"Street Resurface Menu","S ARTESIAN AVE & W BOSAK AV (10200 S) & W 103 ST (10300 S)",2011,60157,648,"10200 S ARTESIAN AVE","10300 S ARTESIAN AVE"
19,"Street Resurface Menu","W 105TH ST & S BELL AV (2232 W) & S LEAVITT ST (2200 W)",2011,16714,649,"2232 W 105TH ST","2200 W 105TH ST"
19,"Street Resurface Menu","S ALBANY AVE & W 103 ST (10300 S) & W 103 ST (10300 S)",2011,11007,650,"10300 S ALBANY AVE","10300 S ALBANY AVE"
19,"Street Resurface Menu","S SPRINGFIELD AVE & W 106 ST (10600 S) & W 107 ST (10700 S)",2011,59179,651,"10600 S SPRINGFIELD AVE","10700 S SPRINGFIELD AVE"
19,"Street Resurface Menu","S WOOD ST & W 108 PL (10839 S) & W 107 PL (10740 S)",2011,35824,652,"10839 S WOOD ST","10740 S WOOD ST"
19,"Street Resurface Menu","W 94TH ST & S DAMEN AV (2010 W) & S HAMILTON AV (2132 W)",2011,82870,653,"2010 W 94TH ST","2132 W 94TH ST"
19,"Street Resurface Menu","W 108TH PL & S MILLARD AV (3632 W) & S LAWNDALE AV (3700 W)",2011,25019,654,"3632 W 108TH PL","3700 W 108TH PL"
19,"Street Resurface Menu","W CHELSEA PL & S HERMOSA AV (1600 W) & S CHURCH ST (1714 W)",2011,1669,655,"1600 W CHELSEA PL","1714 W CHELSEA PL"
19,"Street Resurface Menu","W 91ST ST & S HAMILTON AV (2132 W) & S LEAVITT ST (2200 W)",2011,48595,656,"2132 W 91ST ST","2200 W 91ST ST"
19,"Street Resurface Menu","S OAKLEY AVE & W 97 ST (9700 S) & W 98 ST (9800 S)",2011,43339,657,"9700 S OAKLEY AVE","9800 S OAKLEY AVE"
19,"Street Resurface Menu","W 108TH ST & S FAIRFIELD AV (2732 W) & S CALIFORNIA AV (2800 W)",2011,18647,658,"2732 W 108TH ST","2800 W 108TH ST"
19,"Street Resurface Menu","W 108TH ST & S MILLARD AV (3632 W) & S LAWNDALE AV (3700 W)",2011,19987,659,"3632 W 108TH ST","3700 W 108TH ST"
19,"Street Resurface Menu","W 114TH ST & S WESTERN AV (2400 W) & S MAPLEWOOD AV (2530 W)",2011,118977,660,"2400 W 114TH ST","2530 W 114TH ST"
19,"Street Resurface Menu","S MILLARD AVE & W 108 ST (10810 S) & W 108 PL (10832 S)",2011,19334,661,"10810 S MILLARD AVE","10832 S MILLARD AVE"
19,"Street Resurface Menu","S OAKLEY AVE & W 108 PL (10820 S) & W 109 ST (10900 S)",2011,38353,662,"10820 S OAKLEY AVE","10900 S OAKLEY AVE"
19,"Street Resurface Menu","S CLAREMONT AVE & W 97 ST (9700 S) & W 99 ST (9900 S)",2011,94065,663,"9700 S CLAREMONT AVE","9900 S CLAREMONT AVE"
19,"Street Resurface Menu","S HOMAN AVE & W 114 ST (11348 S) & W 115 ST (11500 S)",2011,54110,664,"11348 S HOMAN AVE","11500 S HOMAN AVE"
19,"Street Resurface Menu","W 101ST ST & S BELL AV (2232 W) & S OAKLEY AV (2300 W)",2011,47828,665,"2232 W 101ST ST","2300 W 101ST ST"
19,"Street Resurface Menu(1-5)","W 115TH ST & S BELL AV (2239 W) & S WESTERN AV (2400 W)",2011,81041,666,"2239 W 115TH ST","2400 W 115TH ST"
19,"Street Resurface Menu(1-5)","S PROSPECT AVE & W 105 ST (10500 S) & W 106 ST (10600 S)",2011,46460,667,"10500 S PROSPECT AVE","10600 S PROSPECT AVE"
19,"Street Resurface Menu(1-5)","S CAMPBELL AVE & W 103 ST (10300 S) & W 104 ST (10400 S)",2011,38947,668,"10300 S CAMPBELL AVE","10400 S CAMPBELL AVE"
19,"Street Resurface Menu(1-5)","S PROSPECT AVE & W 106 ST (10600 S) & W 107 ST (10700 S)",2011,40653,669,"10600 S PROSPECT AVE","10700 S PROSPECT AVE"
19,"Street Resurface Menu(1-5)","S HAMILTON AVE & W 96 ST (9600 S) & W 97 ST (9700 S)",2011,33635,670,"9600 S HAMILTON AVE","9700 S HAMILTON AVE"
19,"Street Speed Hump Menu","W 102ND PL & S PROSPECT AV (1560 W) & S CHARLES ST (1700 W)",2011,3700,671,"1560 W 102ND PL","1700 W 102ND PL"
19,"Street Speed Hump Menu","S CHURCH ST & W 115 ST (11500 S) & W 115 ST (11500 S)",2011,5550,672,"11500 S CHURCH ST","11500 S CHURCH ST"
20,"Street Lighting","S DREXEL AVE & E 64 ST (6400 S) & E 65 ST (6500 S)",2011,1400,673,"6400 S DREXEL AVE","6500 S DREXEL AVE"
20,"Street Lighting","S CALUMET AVE & E 56 ST (5600 S) & E 57 ST (5700 S)",2011,1750,674,"5600 S CALUMET AVE","5700 S CALUMET AVE"
20,"Street Lighting","S KENWOOD AVE & E 64 ST (6400 S) & E 66 ST (6600 S)",2011,136500,675,"6400 S KENWOOD AVE","6600 S KENWOOD AVE"
20,"Street Lighting","S ELLIS AVE & E 63 ST (6300 S) & E 65 ST (6500 S)",2011,1050,676,"6300 S ELLIS AVE","6500 S ELLIS AVE"
20,"Street Lighting","S PRAIRIE AVE & E 56 ST (5600 S) & E 57 ST (5700 S)",2011,1750,677,"5600 S PRAIRIE AVE","5700 S PRAIRIE AVE"
20,"Curb/Gutter Menu","S MICHIGAN AVE & E 57 ST (5700 S) & E 58 ST (5800 S)",2011,2433,678,"5700 S MICHIGAN AVE","5800 S MICHIGAN AVE"
20,"Curb/Gutter Menu","E 62ND ST & S EVANS AV (732 E) & S LANGLEY AV (700 E)",2011,9206,679,"732 E 62ND ST","700 E 62ND ST"
20,"Miscellaneous-CDOT","S MARSHFIELD AVE & W 47 ST (4700 S) & W 48 ST (4800 S)",2011,856,680,"4700 S MARSHFIELD AVE","4800 S MARSHFIELD AVE"
20,"Sidewalk Menu","W 60TH PL & S YALE AV (242 W) & S PRINCETON AV (300 W)",2011,1681,681,"242 W 60TH PL","300 W 60TH PL"
20,"Sidewalk Menu","E 61ST ST & S STATE ST (0 E) & S WABASH AV (44 E)",2011,44205,682,"0 E 61ST ST","44 E 61ST ST"
20,"Sidewalk Menu","W 61ST PL & S YALE AV (242 W) & S PRINCETON AV (300 W)",2011,9562,683,"242 W 61ST PL","300 W 61ST PL"
20,"Sidewalk Menu","W 61ST PL & S YALE AV (242 W) & S STEWART AV (400 W)",2011,4551,684,"242 W 61ST PL","400 W 61ST PL"
20,"Sidewalk Menu","S PRAIRIE AVE & E 61 ST (6100 S) & E 61 ST (6100 S)",2011,14986,685,"6100 S PRAIRIE AVE","6100 S PRAIRIE AVE"
20,"Sidewalk Menu","W 61ST ST & S YALE AV (242 W) & S PRINCETON AV (300 W)",2011,4970,686,"242 W 61ST ST","300 W 61ST ST"
